"yearend","entityid","entityname","bundleguid","filename","lastmodified","cwguid","clp code","field name","field value"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","P4iuZ+f7s85FqzFYbP412K","CLP187","Random Period 8 - Ending","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","BTrBDJpZEQ3LZjS6KOSb6A","CLP188","Random Period 9 - Beginning","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","H9O2CW94K00FhatWspsbSM","CLP189","Random Period 9 - Ending","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","HOF8q65ooozPqI3UR4iJ+F","CLP190","Random Period 10 - Beginning","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","LgbnjiAL2w6KpJRhX+NyiG","CLP191","Random Period 10 - Ending","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","EpC4s-Tf4M6AazThJxuf2G","CLP192","Random Period 11 - Beginning","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","DCyqrPe9C8-JV1Ye-mcZ+B","CLP193","Random Period 11 - Ending","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","HEFAm5kmYg2CX9rmVM98WF","CLP194","Random Period 12 - Beginning","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","GLsAeaHFVk2EpnDPENesWL","CLP195","Random Period 12 - Ending","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","NVFnlLjULQ3P9P6eeFvi2A","CLP196","Random Period 13 - Beginning","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","AsMhqaR3bE9K2YAxRox4iI","CLP197","Random Period 13 - Ending","0"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","P7u1horgjU2JjIRsYJ7tKI","CLP198","Allow transaction entry in Other Entries screen",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","FHtHYdeNOw4E3Atv0ZShiG","CLP199","Period Date Sequence for Other Entries Screen","Q"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","EOEqpTZAEg7EuG9IbBkwOG","CLP200","Current Active Period for Other Entries Screen","1"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","BahDaxqRkk4BVYEO1swQqF","CLP230","Display and enter period balances as year-to-date balances",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","DxTUWLreOI6NfmWZvSX3iM","CLP253","E.I.N./B.N.",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","NxSx0AWOKw7JUPZcwJvjiF","CLP256","Client",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","EKhxEp8uD0zFt+5OuAHeqG","CLP259","Engagement",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","EH8iGMjqCg7Bu8LuvCSm2B","CLP271","Contact 1 - Mobile Phone #",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","Og6MQDv62A6FLY1SZKRLaL","CLP272","Contact 1 - Home Phone #",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","GXbic4E8-Y9M5Y4olOw8iK","CLP273","Contact 2 - Mobile Phone #",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","C9la6vVuBw8LPpl48jnwaD","CLP274","Contact 2 - Home Phone #",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","FTH5o4gqiIyB6s9iG6s8uP","CLP290","Prior 1 Year Begin Date","40848"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","Lb0S2w2mm87IBb6Q9XRXeM","CLP291","Prior 1 Year End Date","41213"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","OHsQb0wwxk-OA8zDIQnwaJ","CLP292","Prior 2 Year Begin Date","40483"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","PLHFV5esW4+LHYunDpo+iA","CLP293","Prior 2 Year End Date","40847"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","CzRB34PEjk-PIovelFQWKC","CLP294","Prior 3 Year Begin Date","40118"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","OqXk2eyNuQzMU6oo+N56OA","CLP295","Prior 3 Year End Date","40482"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","Jsp-PRO5XIyLoDQ5pP03qL","CLP296","Prior 4 Year Begin Date","39753"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","NNPg26HlTU0NTe8fgL5Q+J","CLP297","Prior 4 Year End Date","40117"
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","BllhRu+LYM7J+-ebtpnsaA","CLP416","Contact 1 - Middle Name",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","DOe9lxpu08yBC38jdJ6LaI","CLP417","Contact 2 - Middle Name",""
"2013","7","Rental_License","c9979805-2f0f-47f9-9879-ed4f32a44f60","2014.00.ac","2020-04-06","OK-jdpMAYw-Nd2-5hoUjCG","CLP441","Address 3 (blank)",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","OK-jdpMAYw-Nd2-5hoUjCG","CLP441","Address 3 (blank)",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","DOe9lxpu08yBC38jdJ6LaI","CLP417","Contact 2 - Middle Name","Mitch Sturm"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BllhRu+LYM7J+-ebtpnsaA","CLP416","Contact 1 - Middle Name","Lucila Badgett"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","NNPg26HlTU0NTe8fgL5Q+J","CLP297","Prior 4 Year End Date","41213"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Jsp-PRO5XIyLoDQ5pP03qL","CLP296","Prior 4 Year Begin Date","40848"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","OqXk2eyNuQzMU6oo+N56OA","CLP295","Prior 3 Year End Date","41578"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","CzRB34PEjk-PIovelFQWKC","CLP294","Prior 3 Year Begin Date","41214"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","PLHFV5esW4+LHYunDpo+iA","CLP293","Prior 2 Year End Date","41943"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","OHsQb0wwxk-OA8zDIQnwaJ","CLP292","Prior 2 Year Begin Date","41579"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Lb0S2w2mm87IBb6Q9XRXeM","CLP291","Prior 1 Year End Date","42308"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FTH5o4gqiIyB6s9iG6s8uP","CLP290","Prior 1 Year Begin Date","41944"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","C9la6vVuBw8LPpl48jnwaD","CLP274","Contact 2 - Home Phone #","152-656-172"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","GXbic4E8-Y9M5Y4olOw8iK","CLP273","Contact 2 - Mobile Phone #","740-521-427"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Og6MQDv62A6FLY1SZKRLaL","CLP272","Contact 1 - Home Phone #","258-047-843"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EH8iGMjqCg7Bu8LuvCSm2B","CLP271","Contact 1 - Mobile Phone #","553-366-363"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EKhxEp8uD0zFt+5OuAHeqG","CLP259","Engagement","Zenaida Parkin"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","NxSx0AWOKw7JUPZcwJvjiF","CLP256","Client",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","DxTUWLreOI6NfmWZvSX3iM","CLP253","E.I.N./B.N.","123123"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BahDaxqRkk4BVYEO1swQqF","CLP230","Display and enter period balances as year-to-date balances",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EOEqpTZAEg7EuG9IbBkwOG","CLP200","Current Active Period for Other Entries Screen","1"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FHtHYdeNOw4E3Atv0ZShiG","CLP199","Period Date Sequence for Other Entries Screen","Y"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","P7u1horgjU2JjIRsYJ7tKI","CLP198","Allow transaction entry in Other Entries screen","X"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","AsMhqaR3bE9K2YAxRox4iI","CLP197","Random Period 13 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","NVFnlLjULQ3P9P6eeFvi2A","CLP196","Random Period 13 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","GLsAeaHFVk2EpnDPENesWL","CLP195","Random Period 12 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","HEFAm5kmYg2CX9rmVM98WF","CLP194","Random Period 12 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","DCyqrPe9C8-JV1Ye-mcZ+B","CLP193","Random Period 11 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EpC4s-Tf4M6AazThJxuf2G","CLP192","Random Period 11 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","LgbnjiAL2w6KpJRhX+NyiG","CLP191","Random Period 10 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","HOF8q65ooozPqI3UR4iJ+F","CLP190","Random Period 10 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","H9O2CW94K00FhatWspsbSM","CLP189","Random Period 9 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BTrBDJpZEQ3LZjS6KOSb6A","CLP188","Random Period 9 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","P4iuZ+f7s85FqzFYbP412K","CLP187","Random Period 8 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","IdwbtsmVbE5BbTNpH44fGF","CLP186","Random Period 8 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","HUbWOWbAM85C58JZ50LBaL","CLP185","Random Period 7 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Bqi0vFCdXU6IuLnBjle5GJ","CLP184","Random Period 7 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","PARH+izptswEdLhMjwswOO","CLP183","Random Period 6 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","MAXPXm1bIkyLfjEXgi+hiP","CLP182","Random Period 6 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","A7X+Mn+qmo-EpsP8r08FWC","CLP181","Random Period 5 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","LsPlRJIwl86BrnyX+i3lyH","CLP180","Random Period 5 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EI4gtBxK1g4NKcw8sKL6CM","CLP179","Random Period 4 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","JgAZMXDBAoyCgyFYIEO+CG","CLP178","Random Period 4 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","H2Msok+s2Q4IbTrorawCON","CLP177","Random Period 3 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","IFPb5uBq5U5Fb-14yeD4iM","CLP176","Random Period 3 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BNafo0thXgyJ1fYUVZxVyH","CLP175","Random Period 2 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","NLLP5J+IEA9Ldgp-K0LV2P","CLP174","Random Period 2 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","CG4rjmjmls+AZ0Ys3kUUOF","CLP173","Random Period 1 - Ending","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","A3ik7oKk6c+MZfTrg5ZpGH","CLP172","Random Period 1 - Beginning","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","HawzXiMUNg4N+CgBPEpg+B","CLP167","Compute yearly balances from",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","OM4IFFrLwg5HOIMoMgPkKP","CLP166","Compute semi-annual balances from",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FU+pzXKMAUxDjFYF0qeCeL","CLP165","Compute thirdly balances from",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","ObZkfIXJqoxJVEsTNOfTeI","CLP164","Compute quarterly balances from",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","OSuJ+sCfIo0JZ2DqIcTZCA","CLP163","Compute bi-monthly balances from",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","JaisgX8pNY6A745hfkO2KI","CLP158","Random",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","PfNdxu8h8owDVIHa2W4Z+J","CLP157","Yearly","X"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","NIXHmThFCc-I3-PCt4c5GA","CLP156","Semi-Annual","X"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FpLTQoriD45BhV8AtH1O+M","CLP155","Thirdly","X"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EymPjp9AUU8HxZecEPALyL","CLP154","Quarterly","X"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","ISj1lqToXszHx1xhO0j7yP","CLP153","Bi-Monthly","X"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","OiV7iqpL+gyKTxjBaVHP2B","CLP152","Monthly",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Jx39ueIjQ85GLkmwW+DsSN","CLP151","13 Periods",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","C6c1N4kbSgwMC3FztDX1SL","CLP149","Country","Canada"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","JNtbFd3xvY7DY-FNapTSyE","CLP145","Client #","12313"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Er+5wqGuWE6FvQrHm7ovGL","CLP125","Engagement Type","wew"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","AUOPIIgJE8yKpNjWnOheGL","CLP107","Fax #","416-878-8888"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","KYZCLZkp1c1BsyFOpiDS2O","CLP106","Phone #","416-878-8888"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Jd7OuC13qA1GM8rRtfvwCC","CLP105","Contact 2 - Email Address","applied@insistence.com"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","CqY5XlVLzMxMFCE4W+0DKJ","CLP104","Contact 2 - Bus Fax #","768-363-068"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Ch1T0s1z745NLb1NRsjaSC","CLP103","Contact 2 - Bus Phone #","785-372-425"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","CVLTRainlkzKEmcyAdCb2F","CLP102","Contact 2 - Position","Finance"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FuGEdwx5LA7N7cDYoxnZaM","CLP101","Contact 2 - Designation","license"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","AOIU+vxig0wCXtaMPdKTeG","CLP100","Contact 2 - Last Name","Kassab"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EoEgjoyi7I9Jdjv44uGHKN","CLP99","Contact 2 - First Name","Jawad"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Ahf5tjgCvk3HvZykfR0d2O","CLP98","Contact 2 - Title","Mrs."
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","A0fwojkV181JL++HftDzOP","CLP97","Tax Entity","C"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","N6076iTc-U-OWDqnXVDtCH","CLP96","Tax Vendor","0"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FLBz3dm63A0C47atDTIJiP","CLP62","Year Begin Date","42309"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Dv60eQlLrs4OTZA+QwMJSD","CLP29","Contact 1 - Position","CEO"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EFrDFja12c7KczoMwMuRuO","CLP28","Tax Jurisdiction","USA"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","LJeGLQOsOo9NusmykzxEeM","CLP25","Contact 1 - Designation","CA"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","N1pVJEC7jQ1Lc7UXvqAXWH","CLP24","A.I.C.","AIC1234"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","B66QzhOdD4-DGCgO5vskuM","CLP23","S.I.C.","SIC1234"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BzZIlSKSmk8MHNgzDrCx+P","CLP22","Current Active Period","1"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","JKqoXg3CKY9D5LJgWW81qH","CLP21","Contact 1 - Last Name","Dephta"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","AZTPVYq3tU-Na4IStW+7yH","CLP20","Contact 1 - First Name","Suraj"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","LKcYmcpR449OU1aIZjnkKF","CLP19","Contact 1 - Bus Fax #","031-132-373"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","FfNkYT0r1o4BED+InjQiuL","CLP18","Contact 1 - Bus Phone #","905-885-8887"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","PvapsqGSuA6BNeJPUkxceE","CLP17","Current Period Date Sequence","Y"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","EeMKhC9Z2YxB16C-tcQSyP","CLP16","Home Page","www.caseware.com"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BnpWW3xNOAyG83xMRcxfGA","CLP15","Contact 1 - Title","mr"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","CQTM8aL89swGl9216fFaeA","CLP14","Contact 1 - Email Address","underline@bathroom.com"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","NbQGepbwA47OuhFmhlgdiH","CLP13","Year End Date","42674"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","PUNHKvxlmA1F+DoXi+d52C","CLP7","Postal/Zip Code","M1F 2W3"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","BK+VAfnTD0zKmWnpCwYOKA","CLP6","Prov/State","ONt"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","DFQmACtTWQ3BRznJ1mP+eM","CLP5","City","Toronto"
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","CGUdULUiAAzKpI2anoRMyF","CLP4","Address 2 (blank)",""
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","DIHyq8PpAkwPT8WEtrpKKO","CLP3","Address","123 King St."
"2016","7","Rental_License","67dce107-c87d-4b3e-87fd-a74fefb368cb","2017 File.ac","2020-02-23","Ijt5Ur2zq0zKythUrQ2A6A","CLP2","Operating Name","2017 file"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","OK-jdpMAYw-Nd2-5hoUjCG","CLP441","Address 3 (blank)",""
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","DOe9lxpu08yBC38jdJ6LaI","CLP417","Contact 2 - Middle Name","Mitch Sturm"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","BllhRu+LYM7J+-ebtpnsaA","CLP416","Contact 1 - Middle Name","Lucila Badgett"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","NNPg26HlTU0NTe8fgL5Q+J","CLP297","Prior 4 Year End Date","41943"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","Jsp-PRO5XIyLoDQ5pP03qL","CLP296","Prior 4 Year Begin Date","41579"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","OqXk2eyNuQzMU6oo+N56OA","CLP295","Prior 3 Year End Date","42308"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","CzRB34PEjk-PIovelFQWKC","CLP294","Prior 3 Year Begin Date","41944"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","PLHFV5esW4+LHYunDpo+iA","CLP293","Prior 2 Year End Date","42674"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","OHsQb0wwxk-OA8zDIQnwaJ","CLP292","Prior 2 Year Begin Date","42309"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","Lb0S2w2mm87IBb6Q9XRXeM","CLP291","Prior 1 Year End Date","43039"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","FTH5o4gqiIyB6s9iG6s8uP","CLP290","Prior 1 Year Begin Date","42675"
"2018","7","Rental_License","93ab2e02-9b3f-45b9-86c3-c5c954a8e9b4","2019 File.ac","2020-04-21","C9la6vVuBw8LPpl48jnwaD","CLP274","Contact 2 - Home Phone #","152-656-172"
